9.599999999999999645e+00 2.879999999999999893e+00 9.000000000000000000e+00 2.699999999999999734e+00 1.004999999999999893e+00 3.014999999999999347e-01 3.010000000000000142e+01 9.029999999999999361e+00 1.889999999999999858e+01 5.669999999999999041e+00 5.379999999999999893e+00 1.613999999999999879e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.559999999999999432e+01 2.867999999999999616e+01 -1.145999999999999908e+00 -1.246050238609313965e+00
1.000000000000000000e+01 3.000000000000000000e+00 1.000000000000000000e+01 3.000000000000000000e+00 1.004999999999999893e+00 3.014999999999999347e-01 3.080000000000000071e+01 9.240000000000000213e+00 1.930000000000000071e+01 5.790000000000000036e+00 5.926999999999999602e+00 1.778099999999999792e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.500000000000000000e+01 2.850000000000000000e+01 -1.516999999999999904e+00 -1.401576876640319824e+00
8.800000000000000711e+00 2.640000000000000124e+00 9.000000000000000000e+00 2.699999999999999734e+00 1.004999999999999893e+00 3.014999999999999347e-01 3.060000000000000142e+01 9.179999999999999716e+00 1.889999999999999858e+01 5.669999999999999041e+00 5.661999999999999922e+00 1.698599999999999888e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.479999999999999716e+01 2.843999999999999773e+01 -1.322000000000000064e+00 -1.274633049964904785e+00
8.900000000000000355e+00 2.669999999999999929e+00 1.000000000000000000e+01 3.000000000000000000e+00 1.004999999999999893e+00 3.014999999999999347e-01 2.950000000000000000e+01 8.849999999999999645e+00 1.850000000000000000e+01 5.549999999999999822e+00 6.261999999999999567e+00 1.878599999999999826e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.390000000000000568e+01 2.817000000000000171e+01 -1.340000000000000080e+00 -1.331160068511962891e+00
8.800000000000000711e+00 2.640000000000000124e+00 9.000000000000000000e+00 2.699999999999999734e+00 1.004999999999999893e+00 3.014999999999999347e-01 3.119999999999999929e+01 9.359999999999999432e+00 1.919999999999999929e+01 5.759999999999999787e+00 5.520999999999999908e+00 1.656299999999999883e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.479999999999999716e+01 2.843999999999999773e+01 -1.358000000000000096e+00 -1.280597925186157227e+00
9.900000000000000355e+00 2.970000000096741477e+00 1.000000000000000000e+01 3.000000000097801767e+00 1.004999999999999893e+00 3.015000000100954147e-01 3.019999999999999929e+01 9.060000000301913659e+00 1.910000000000000142e+01 5.730000000191028064e+00 5.943999999999999950e+00 1.783200000059132151e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.490000000000000568e+01 2.847000000095339445e+01 -1.340000000000000080e+00 -1.356320261955261230e+00
1.019999999999999929e+01 3.059999999999999609e+00 1.000000000000000000e+01 3.000000000000000000e+00 1.004999999999999893e+00 3.014999999999999347e-01 2.980000000000000071e+01 8.939999999999999503e+00 1.880000000000000071e+01 5.639999999999999680e+00 5.626999999999999780e+00 1.688099999999999934e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.520000000000000284e+01 2.855999999999999872e+01 -1.181000000000000050e+00 -1.284927010536193848e+00
9.699999999999999289e+00 2.910000000067725523e+00 1.000000000000000000e+01 3.000000000068486550e+00 1.004999999999999893e+00 3.015000000070667818e-01 2.930000000000000071e+01 8.790000000211266595e+00 1.900000000000000000e+01 5.700000000133717215e+00 5.679999999999999716e+00 1.704000000041372642e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.470000000000000284e+01 2.841000000066735609e+01 -1.270000000000000018e+00 -1.256448030471801758e+00
9.599999999999999645e+00 2.879999999999999893e+00 9.000000000000000000e+00 2.699999999999999734e+00 1.004999999999999893e+00 3.014999999999999347e-01 3.050000000000000000e+01 9.150000000000000355e+00 1.930000000000000071e+01 5.790000000000000036e+00 5.467999999999999972e+00 1.640399999999999858e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.559999999999999432e+01 2.867999999999999616e+01 -1.181000000000000050e+00 -1.258593559265136719e+00
9.699999999999999289e+00 2.909999999999999698e+00 1.000000000000000000e+01 3.000000000000000000e+00 1.004999999999999893e+00 3.014999999999999347e-01 3.019999999999999929e+01 9.059999999999998721e+00 1.869999999999999929e+01 5.609999999999999432e+00 5.644000000000000128e+00 1.693200000000000038e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.470000000000000284e+01 2.841000000000000014e+01 -1.270000000000000018e+00 -1.284175395965576172e+00
9.400000000000000355e+00 2.819999999999999840e+00 1.000000000000000000e+01 3.000000000000000000e+00 1.004999999999999893e+00 3.014999999999999347e-01 3.010000000000000142e+01 9.029999999999999361e+00 1.660000000000000142e+01 4.980000000000000426e+00 6.419999999999999929e+00 1.925999999999999934e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.440000000000000568e+01 2.832000000000000028e+01 -1.252000000000000002e+00 -1.412471652030944824e+00
9.599999999999999645e+00 2.879999999999999893e+00 9.000000000000000000e+00 2.699999999999999734e+00 1.004999999999999893e+00 3.014999999999999347e-01 3.089999999999999858e+01 9.269999999999999574e+00 1.869999999999999929e+01 5.609999999999999432e+00 5.820999999999999730e+00 1.746299999999999963e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.559999999999999432e+01 2.867999999999999616e+01 -1.411000000000000032e+00 -1.355176091194152832e+00
9.599999999999999645e+00 2.880000000000653593e+00 9.000000000000000000e+00 2.700000000000664535e+00 1.004999999999999893e+00 3.015000000000683800e-01 2.980000000000000071e+01 8.940000000002045866e+00 1.880000000000000071e+01 5.640000000001287539e+00 6.084999999999999964e+00 1.825500000000402689e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.559999999999999432e+01 2.868000000000645855e+01 -1.358000000000000096e+00 -1.332379102706909180e+00
9.599999999999999645e+00 2.879999999999999893e+00 1.000000000000000000e+01 3.000000000000000000e+00 1.004999999999999893e+00 3.014999999999999347e-01 3.039999999999999858e+01 9.119999999999999218e+00 1.889999999999999858e+01 5.669999999999999041e+00 5.679999999999999716e+00 1.703999999999999959e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.459999999999999432e+01 2.837999999999999901e+01 -1.340000000000000080e+00 -1.293910145759582520e+00
9.599999999999999645e+00 3.644865561249999608e+00 9.000000000000000000e+00 3.502954424999999539e+00 1.004999999999999893e+00 3.842660714999999172e-01 3.039999999999999858e+01 1.157930528374999746e+01 2.010000000000000142e+01 7.603996558749999579e+00 5.750000000000000000e+00 2.198557813574999464e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.559999999999999432e+01 3.646659906499999693e+01 -1.375000000000000000e+00 -1.310981869697570801e+00
1.000000000000000000e+01 3.000104987564063741e+00 1.000000000000000000e+01 3.000106426666790949e+00 1.004999999999999893e+00 3.015110994981261006e-01 3.000000000000000000e+01 9.000331863782356834e+00 1.880000000000000071e+01 5.640210209400664532e+00 6.102999999999999758e+00 1.830964823545651932e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.500000000000000000e+01 2.850104783412281506e+01 -1.393000000000000016e+00 -1.388276457786560059e+00
9.699999999999999289e+00 2.910000020286426015e+00 1.000000000000000000e+01 3.000000020564831171e+00 1.004999999999999893e+00 3.015000021264554464e-01 3.069999999999999929e+01 9.210000063465146880e+00 1.950000000000000000e+01 5.850000040212782082e+00 6.190999999999999837e+00 1.857300012465145977e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.470000000000000284e+01 2.841000020075952648e+01 -1.411000000000000032e+00 -1.426277518272399902e+00
9.699999999999999289e+00 3.094715273241916087e+00 9.000000000000000000e+00 2.889493812870832734e+00 1.004999999999999893e+00 3.213721337671499034e-01 3.000000000000000000e+01 9.592538913985666937e+00 2.030000000000000071e+01 6.472118393084749677e+00 5.661999999999999922e+00 1.812388562970506545e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.570000000000000284e+01 3.058368186622108453e+01 -1.358000000000000096e+00 -1.256856083869934082e+00
8.800000000000000711e+00 2.640000000000000124e+00 1.000000000000000000e+01 3.000000000000000000e+00 1.004999999999999893e+00 3.014999999999999347e-01 3.000000000000000000e+01 9.000000000000000000e+00 1.939999999999999858e+01 5.819999999999999396e+00 6.173000000000000043e+00 1.851899999999999880e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.379999999999999716e+01 2.813999999999999702e+01 -1.322000000000000064e+00 -1.319460272789001465e+00
9.699999999999999289e+00 2.910017736590238879e+00 1.000000000000000000e+01 3.000017975943839232e+00 1.004999999999999893e+00 3.015018654926500119e-01 2.960000000000000142e+01 8.880055744964971964e+00 1.819999999999999929e+01 5.460035145901065867e+00 6.014999999999999680e+00 1.804510895913197688e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.470000000000000284e+01 2.841017611540195276e+01 -1.463999999999999968e+00 -1.331865549087524414e+00
1.009999999999999964e+01 3.030000000000002025e+00 1.000000000000000000e+01 3.000000000000002220e+00 1.004999999999999893e+00 3.015000000000001568e-01 2.980000000000000071e+01 8.940000000000006608e+00 1.769999999999999929e+01 5.310000000000004050e+00 6.349999999999999645e+00 1.905000000000001137e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.509999999999999432e+01 2.853000000000001890e+01 -1.358000000000000096e+00 -1.430278539657592773e+00
1.019999999999999929e+01 3.059999999999999609e+00 1.000000000000000000e+01 3.000000000000000000e+00 1.004999999999999893e+00 3.014999999999999347e-01 3.080000000000000071e+01 9.240000000000000213e+00 1.950000000000000000e+01 5.849999999999999645e+00 5.802999999999999936e+00 1.740899999999999892e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.529999999999999716e+01 2.858999999999999986e+01 -1.358000000000000096e+00 -1.387597680091857910e+00
9.300000000000000711e+00 2.790008695237581993e+00 1.000000000000000000e+01 3.000008822573697387e+00 1.004999999999999893e+00 3.015009140913984531e-01 3.000000000000000000e+01 9.000027309048995505e+00 2.019999999999999929e+01 6.060017254043611246e+00 5.908999999999999808e+00 1.772705342363975367e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.429999999999999716e+01 2.829008628840893280e+01 -1.304999999999999938e+00 -1.281727075576782227e+00
9.500000000000000000e+00 2.850000000000000089e+00 1.000000000000000000e+01 3.000000000000000000e+00 1.004999999999999893e+00 3.014999999999999347e-01 3.000000000000000000e+01 9.000000000000000000e+00 1.950000000000000000e+01 5.849999999999999645e+00 5.591000000000000192e+00 1.677300000000000013e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.450000000000000000e+01 2.834999999999999787e+01 -1.217000000000000082e+00 -1.253447771072387695e+00
9.699999999999999289e+00 2.915285874950097167e+00 9.000000000000000000e+00 2.705433127950628069e+00 1.004999999999999893e+00 3.020613385934036166e-01 3.080000000000000071e+01 9.256758914767335256e+00 1.900000000000000000e+01 5.710769779797460366e+00 6.208999999999999631e+00 1.865960156043308782e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.570000000000000284e+01 2.876291714293221702e+01 -1.516999999999999904e+00 -1.427185535430908203e+00
9.000000000000000000e+00 2.699999999999999734e+00 1.000000000000000000e+01 3.000000000000000000e+00 1.004999999999999893e+00 3.014999999999999347e-01 3.110000000000000142e+01 9.330000000000000071e+00 2.080000000000000071e+01 6.240000000000000213e+00 5.697000000000000064e+00 1.709100000000000064e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.400000000000000000e+01 2.819999999999999929e+01 -1.340000000000000080e+00 -1.290006399154663086e+00
1.000000000000000000e+01 3.001278657349287116e+00 9.000000000000000000e+00 2.701299804969827800e+00 1.004999999999999893e+00 3.016347773962761436e-01 3.080000000000000071e+01 9.244024753245861703e+00 1.950000000000000000e+01 5.852573820158508688e+00 5.891000000000000014e+00 1.768082064797381836e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.600000000000000000e+01 2.881271952006188641e+01 -1.499000000000000110e+00 -1.383113384246826172e+00
1.019999999999999929e+01 3.059999999999999609e+00 1.000000000000000000e+01 3.000000000000000000e+00 1.004999999999999893e+00 3.014999999999999347e-01 3.019999999999999929e+01 9.059999999999998721e+00 1.980000000000000071e+01 5.940000000000000391e+00 5.379999999999999893e+00 1.613999999999999879e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.520000000000000284e+01 2.855999999999999872e+01 -1.127999999999999892e+00 -1.244285702705383301e+00
1.019999999999999929e+01 3.059999999999999609e+00 1.000000000000000000e+01 3.000000000000000000e+00 1.004999999999999893e+00 3.014999999999999347e-01 3.050000000000000000e+01 9.150000000000000355e+00 1.800000000000000000e+01 5.399999999999999467e+00 6.102999999999999758e+00 1.830899999999999750e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.520000000000000284e+01 2.855999999999999872e+01 -1.427999999999999936e+00 -1.438119053840637207e+00
9.800000000000000711e+00 2.940000000138147218e+00 1.000000000000000000e+01 3.000000000139663392e+00 1.004999999999999893e+00 3.015000000144220649e-01 2.980000000000000071e+01 8.940000000431277627e+00 1.989999999999999858e+01 5.970000000272879248e+00 5.714999999999999858e+00 1.714500000084462794e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.479999999999999716e+01 2.844000000136198736e+01 -1.252000000000000002e+00 -1.264432191848754883e+00
1.030000000000000071e+01 3.090000000000000302e+00 1.000000000000000000e+01 3.000000000000000000e+00 1.004999999999999893e+00 3.014999999999999347e-01 3.100000000000000000e+01 9.299999999999998934e+00 1.889999999999999858e+01 5.669999999999999041e+00 5.750000000000000000e+00 1.724999999999999867e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.529999999999999716e+01 2.858999999999999986e+01 -1.427999999999999936e+00 -1.403000831604003906e+00
1.050000000000000000e+01 3.149999999999999911e+00 8.000000000000000000e+00 2.399999999999999911e+00 1.004999999999999893e+00 3.014999999999999347e-01 3.080000000000000071e+01 9.240000000000000213e+00 1.860000000000000142e+01 5.580000000000000071e+00 5.503000000000000114e+00 1.650900000000000034e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.750000000000000000e+01 2.925000000000000000e+01 -9.519999999999999574e-01 -1.319866180419921875e+00
9.300000000000000711e+00 2.790000000000000036e+00 1.000000000000000000e+01 3.000000000000000000e+00 1.004999999999999893e+00 3.014999999999999347e-01 2.980000000000000071e+01 8.939999999999999503e+00 1.710000000000000142e+01 5.129999999999999893e+00 5.943999999999999950e+00 1.783199999999999896e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.429999999999999716e+01 2.828999999999999915e+01 -1.286999999999999922e+00 -1.327721834182739258e+00
9.699999999999999289e+00 2.910001457332126673e+00 9.000000000000000000e+00 2.700001474317349714e+00 1.004999999999999893e+00 3.015001536313413055e-01 2.989999999999999858e+01 8.970004586010189129e+00 1.989999999999999858e+01 5.970002895640804219e+00 5.485999999999999766e+00 1.645800896690682746e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.570000000000000284e+01 2.871001450741860594e+01 -1.217000000000000082e+00 -1.235253214836120605e+00
9.800000000000000711e+00 2.940000000402381186e+00 1.000000000000000000e+01 3.000000000406688017e+00 1.004999999999999893e+00 3.015000000420469117e-01 3.010000000000000142e+01 9.030000001256917486e+00 1.960000000000000142e+01 5.880000000795718051e+00 5.891000000000000014e+00 1.767300000245944469e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.479999999999999716e+01 2.844000000397095818e+01 -1.322000000000000064e+00 -1.323506236076354980e+00
8.900000000000000355e+00 2.669999999999999929e+00 1.000000000000000000e+01 3.000000000000000000e+00 1.004999999999999893e+00 3.014999999999999347e-01 3.039999999999999858e+01 9.119999999999999218e+00 1.810000000000000142e+01 5.430000000000000604e+00 5.891000000000000014e+00 1.767299999999999871e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.390000000000000568e+01 2.817000000000000171e+01 -1.340000000000000080e+00 -1.312883853912353516e+00
9.900000000000000355e+00 2.970000000000000195e+00 9.000000000000000000e+00 2.699999999999999734e+00 1.004999999999999893e+00 3.014999999999999347e-01 3.000000000000000000e+01 9.000000000000000000e+00 1.830000000000000071e+01 5.490000000000000213e+00 6.032000000000000028e+00 1.809599999999999875e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.590000000000000568e+01 2.876999999999999957e+01 -1.411000000000000032e+00 -1.354913592338562012e+00
1.019999999999999929e+01 3.059999999999999609e+00 1.000000000000000000e+01 3.000000000000000000e+00 1.004999999999999893e+00 3.014999999999999347e-01 3.010000000000000142e+01 9.029999999999999361e+00 1.660000000000000142e+01 4.980000000000000426e+00 6.261999999999999567e+00 1.878599999999999826e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.520000000000000284e+01 2.855999999999999872e+01 -1.499000000000000110e+00 -1.435350418090820312e+00
